frame.len,ip.ttl,tcp.srcport,tcp.dstport,frame.time_delta_displayed
279,111.0,443.0,54680.0,1.3e-05
66,128.0,54680.0,443.0,5.2e-05
66,128.0,54680.0,443.0,1e-05
66,127.0,54680.0,443.0,0.000364
66,127.0,54680.0,443.0,9e-06
66,127.0,54680.0,443.0,0.000229
66,127.0,54680.0,443.0,8e-06
191,106.0,52813.0,443.0,0.004692
215,106.0,52813.0,443.0,0.00054
86,106.0,54681.0,443.0,0.001857
86,106.0,54681.0,443.0,1.1e-05
126,106.0,54672.0,443.0,0.089604
126,106.0,54672.0,443.0,1.3e-05
133,106.0,54672.0,443.0,0.006619
133,106.0,54672.0,443.0,1.4e-05
130,106.0,54672.0,443.0,0.002766
130,106.0,54672.0,443.0,1.8e-05
133,106.0,54672.0,443.0,0.0012
133,106.0,54672.0,443.0,1.3e-05
74,106.0,443.0,54672.0,0.03038
74,106.0,443.0,54672.0,0.004839
86,106.0,443.0,54681.0,0.008397
74,106.0,54681.0,443.0,0.000203
74,106.0,54681.0,443.0,1.2e-05
994,106.0,54681.0,443.0,0.010208
994,106.0,54681.0,443.0,1.8e-05
74,106.0,443.0,54681.0,0.143166
786,106.0,443.0,54681.0,0.003287
86,106.0,54681.0,443.0,9.3e-05
86,106.0,54681.0,443.0,9e-06
544,106.0,443.0,54672.0,0.032407
544,106.0,443.0,54672.0,0.005828
74,106.0,54672.0,443.0,0.000111
74,106.0,54672.0,443.0,1.1e-05
544,106.0,443.0,54672.0,0.000739
96,106.0,52813.0,443.0,0.009645
96,106.0,52813.0,443.0,1.3e-05
96,106.0,52813.0,443.0,0.000353
96,106.0,52813.0,443.0,1e-05
663,106.0,443.0,54672.0,0.000776
74,106.0,54672.0,443.0,0.000111
74,106.0,54672.0,443.0,9e-06
294,106.0,54673.0,443.0,0.003935
294,106.0,54673.0,443.0,1.3e-05
149,106.0,52813.0,443.0,0.009268
161,106.0,52813.0,443.0,0.006491
86,106.0,54682.0,443.0,0.001193
86,106.0,54682.0,443.0,1.1e-05
86,106.0,54683.0,443.0,3.3e-05
86,106.0,54683.0,443.0,9e-06
86,106.0,54684.0,443.0,0.000141
86,106.0,54684.0,443.0,8e-06
74,106.0,443.0,54673.0,0.017057
109,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000127
74,106.0,54673.0,443.0,9e-06
681,106.0,443.0,54673.0,0.003108
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000126
74,106.0,54673.0,443.0,9e-06
1466,106.0,443.0,54673.0,0.003245
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000138
74,106.0,54673.0,443.0,9e-06
1466,106.0,443.0,54673.0,0.004787
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000146
74,106.0,54673.0,443.0,1.1e-05
1466,106.0,443.0,54673.0,0.001859
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000124
74,106.0,54673.0,443.0,9e-06
1466,106.0,443.0,54673.0,0.001608
74,106.0,54673.0,443.0,0.000115
74,106.0,54673.0,443.0,1.1e-05
1466,106.0,443.0,54673.0,0.000877
74,106.0,54673.0,443.0,0.0001
74,106.0,54673.0,443.0,1e-05
86,106.0,443.0,54683.0,0.00016
74,106.0,54683.0,443.0,0.000241
74,106.0,54683.0,443.0,8e-06
86,106.0,443.0,54682.0,0.00014
74,106.0,54682.0,443.0,0.000164
74,106.0,54682.0,443.0,7e-06
1466,106.0,443.0,54673.0,0.000719
86,106.0,443.0,54684.0,0.0
74,106.0,54673.0,443.0,0.000213
74,106.0,54673.0,443.0,7e-06
74,106.0,54684.0,443.0,7.2e-05
74,106.0,54684.0,443.0,6e-06
540,106.0,54682.0,443.0,0.014545
540,106.0,54682.0,443.0,1.6e-05
540,106.0,54684.0,443.0,0.000413
540,106.0,54683.0,443.0,0.0
540,106.0,54683.0,443.0,1.2e-05
540,106.0,54684.0,443.0,0.0
1466,106.0,443.0,54673.0,0.005722
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000146
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.00033
74,106.0,54673.0,443.0,7.9e-05
74,106.0,54673.0,443.0,8e-06
1466,106.0,443.0,54673.0,0.000992
74,106.0,54673.0,443.0,0.000102
74,106.0,54673.0,443.0,1.1e-05
1466,106.0,443.0,54673.0,0.002066
74,106.0,54673.0,443.0,0.000132
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.00204
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000248
74,106.0,54673.0,443.0,1.1e-05
1466,106.0,443.0,54673.0,0.001011
74,106.0,54673.0,443.0,0.000117
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.00152
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000141
74,106.0,54673.0,443.0,1.1e-05
1466,106.0,443.0,54673.0,0.000923
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000118
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.002773
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000132
74,106.0,54673.0,443.0,1.1e-05
1466,106.0,443.0,54673.0,0.002543
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000105
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.003795
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000132
74,106.0,54673.0,443.0,9e-06
1466,106.0,443.0,54673.0,0.001928
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000137
74,106.0,54673.0,443.0,1.1e-05
1466,106.0,443.0,54673.0,0.002243
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.00013
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.001665
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000125
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.001397
74,106.0,54673.0,443.0,0.000103
74,106.0,54673.0,443.0,9e-06
1466,106.0,443.0,54673.0,0.000154
74,106.0,54673.0,443.0,5.8e-05
74,106.0,54673.0,443.0,5e-06
74,106.0,443.0,54682.0,0.000793
74,106.0,443.0,54683.0,0.0
74,106.0,443.0,54684.0,0.006908
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54682.0,0.0
1466,106.0,443.0,54682.0,0.0
467,106.0,443.0,54682.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54684.0,0.0
1466,106.0,443.0,54683.0,0.0
467,106.0,443.0,54683.0,0.0
74,106.0,54682.0,443.0,0.000342
74,106.0,54682.0,443.0,1e-05
74,106.0,54683.0,443.0,8.2e-05
74,106.0,54683.0,443.0,6e-06
74,106.0,54673.0,443.0,3.2e-05
74,106.0,54673.0,443.0,4e-06
74,106.0,54684.0,443.0,4e-05
74,106.0,54684.0,443.0,6e-06
1466,106.0,443.0,54684.0,0.00019
468,106.0,443.0,54684.0,0.0
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
74,106.0,54684.0,443.0,0.00011
74,106.0,54684.0,443.0,6e-06
74,106.0,54673.0,443.0,4.3e-05
74,106.0,54673.0,443.0,5e-06
1466,106.0,443.0,54673.0,0.002018
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.00011
74,106.0,54673.0,443.0,8e-06
1466,106.0,443.0,54673.0,0.003779
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.00019
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.000509
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,9e-05
74,106.0,54673.0,443.0,9e-06
1466,106.0,443.0,54673.0,0.001525
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000121
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.001956
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000103
74,106.0,54673.0,443.0,9e-06
1466,106.0,443.0,54673.0,0.001361
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000109
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.000581
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,8e-05
74,106.0,54673.0,443.0,8e-06
1466,106.0,443.0,54673.0,0.000865
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000117
74,106.0,54673.0,443.0,1.2e-05
1466,106.0,443.0,54673.0,0.001145
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000115
74,106.0,54673.0,443.0,1e-05
1486,106.0,443.0,54681.0,0.000774
1486,106.0,443.0,54681.0,0.0
786,106.0,443.0,54681.0,0.0
86,106.0,54681.0,443.0,0.000149
86,106.0,54681.0,443.0,1.2e-05
86,106.0,54681.0,443.0,9.8e-05
86,106.0,54681.0,443.0,9e-06
1466,106.0,443.0,54673.0,0.000396
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000104
74,106.0,54673.0,443.0,7e-06
1466,106.0,443.0,54673.0,0.001104
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,9.7e-05
74,106.0,54673.0,443.0,9e-06
1466,106.0,443.0,54673.0,0.000678
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,9e-05
74,106.0,54673.0,443.0,1e-05
138,106.0,54682.0,443.0,0.000151
138,106.0,54682.0,443.0,9e-06
138,106.0,54683.0,443.0,0.002421
138,106.0,54683.0,443.0,2.1e-05
1466,106.0,443.0,54673.0,0.000299
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000125
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.000578
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,9.6e-05
74,106.0,54673.0,443.0,9e-06
1466,106.0,443.0,54673.0,0.00065
74,106.0,54673.0,443.0,7.8e-05
74,106.0,54673.0,443.0,1.1e-05
154,106.0,54683.0,443.0,0.000733
154,106.0,54683.0,443.0,2e-05
154,106.0,54682.0,443.0,0.000132
154,106.0,54682.0,443.0,1.3e-05
1466,106.0,443.0,54673.0,0.00011
138,106.0,54684.0,443.0,7.8e-05
74,106.0,54673.0,443.0,6e-06
138,106.0,54684.0,443.0,5e-06
74,106.0,54673.0,443.0,6e-06
317,106.0,54683.0,443.0,0.000223
317,106.0,54683.0,443.0,1.2e-05
154,106.0,54684.0,443.0,0.000203
154,106.0,54684.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.00043
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000108
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.000543
74,106.0,54673.0,443.0,7.6e-05
74,106.0,54673.0,443.0,1e-05
238,106.0,54683.0,443.0,0.001295
238,106.0,54683.0,443.0,1.6e-05
242,106.0,54683.0,443.0,0.00037
242,106.0,54683.0,443.0,1.3e-05
1466,106.0,443.0,54673.0,4.5e-05
74,106.0,54673.0,443.0,0.000102
74,106.0,54673.0,443.0,1.1e-05
1466,106.0,443.0,54673.0,0.000256
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000163
74,106.0,54673.0,443.0,9e-06
1466,106.0,443.0,54673.0,0.000761
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000106
74,106.0,54673.0,443.0,1.5e-05
1466,106.0,443.0,54673.0,0.000618
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,8.5e-05
74,106.0,54673.0,443.0,7e-06
1466,106.0,443.0,54673.0,0.001107
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000121
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.001924
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000135
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.000884
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,9.9e-05
74,106.0,54673.0,443.0,8e-06
1466,106.0,443.0,54673.0,0.001149
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.0001
74,106.0,54673.0,443.0,9e-06
1466,106.0,443.0,54673.0,0.00086
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,9.1e-05
74,106.0,54673.0,443.0,8e-06
1466,106.0,443.0,54673.0,0.003293
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000142
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.001626
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000102
74,106.0,54673.0,443.0,8e-06
1466,106.0,443.0,54673.0,0.000166
1466,106.0,443.0,54673.0,0.0
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,7.1e-05
74,106.0,54673.0,443.0,6e-06
1466,106.0,443.0,54673.0,0.003185
1466,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,0.000114
74,106.0,54673.0,443.0,1e-05
1466,106.0,443.0,54673.0,0.000199
1466,106.0,443.0,54673.0,0.0
189,106.0,443.0,54673.0,0.0
74,106.0,54673.0,443.0,8.4e-05
74,106.0,54673.0,443.0,7e-06
245,106.0,443.0,54682.0,0.008412
148,106.0,443.0,54682.0,0.0
74,106.0,54682.0,443.0,0.000128
74,106.0,54682.0,443.0,1e-05
133,106.0,54672.0,443.0,0.001337
133,106.0,54672.0,443.0,1.3e-05
105,106.0,54682.0,443.0,0.00065
105,106.0,54682.0,443.0,1.1e-05
245,106.0,443.0,54683.0,0.000119
74,106.0,54683.0,443.0,0.0001
74,106.0,54683.0,443.0,9e-06
148,106.0,443.0,54683.0,0.000148
74,106.0,54683.0,443.0,6.3e-05
74,106.0,54683.0,443.0,7e-06
105,106.0,443.0,54683.0,0.00163
74,106.0,54683.0,443.0,0.0001
74,106.0,54683.0,443.0,1e-05
105,106.0,54683.0,443.0,0.00037
105,106.0,54683.0,443.0,1.1e-05
105,106.0,443.0,54682.0,0.000617
74,106.0,54682.0,443.0,9.5e-05
74,106.0,54682.0,443.0,7e-06
245,106.0,443.0,54684.0,0.000534
74,106.0,54684.0,443.0,7.2e-05
74,106.0,54684.0,443.0,8e-06
148,106.0,443.0,54684.0,0.000308
105,106.0,443.0,54684.0,0.0
109,106.0,443.0,54683.0,0.0
74,106.0,54684.0,443.0,0.000143
74,106.0,54684.0,443.0,1.1e-05
74,106.0,54683.0,443.0,6.2e-05
74,106.0,54683.0,443.0,1e-05
105,106.0,54684.0,443.0,0.00095
105,106.0,54684.0,443.0,1.6e-05
491,106.0,443.0,54683.0,0.00069
109,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000138
74,106.0,54683.0,443.0,1.2e-05
1466,106.0,443.0,54683.0,0.000813
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000105
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.00294
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000138
74,106.0,54683.0,443.0,1.4e-05
1466,106.0,443.0,54683.0,0.000772
74,106.0,54683.0,443.0,0.0001
74,106.0,54683.0,443.0,1.2e-05
1466,106.0,443.0,54683.0,0.000181
74,106.0,54683.0,443.0,6.7e-05
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.002128
74,106.0,54683.0,443.0,0.000127
74,106.0,54683.0,443.0,1.3e-05
1466,106.0,443.0,54683.0,0.021533
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000138
74,106.0,54683.0,443.0,1.2e-05
1466,106.0,443.0,54683.0,0.000312
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,9.5e-05
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.002343
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000128
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.002415
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000144
74,106.0,54683.0,443.0,1.2e-05
1466,106.0,443.0,54683.0,0.002486
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000131
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.009026
74,106.0,54683.0,443.0,0.000125
74,106.0,54683.0,443.0,1.1e-05
1466,106.0,443.0,54683.0,0.001325
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000157
74,106.0,54683.0,443.0,1.1e-05
1466,106.0,443.0,54683.0,0.002535
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000122
74,106.0,54683.0,443.0,8e-06
1466,106.0,443.0,54683.0,0.000467
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,9e-05
74,106.0,54683.0,443.0,8e-06
1466,106.0,443.0,54683.0,0.0026
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000129
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.001881
74,106.0,54683.0,443.0,0.000115
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.001052
74,106.0,54683.0,443.0,9.2e-05
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.006662
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000127
74,106.0,54683.0,443.0,1.1e-05
1466,106.0,443.0,54683.0,0.001435
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000126
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.00125
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000116
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.001197
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000128
74,106.0,54683.0,443.0,1.1e-05
74,106.0,443.0,54672.0,0.000756
74,106.0,443.0,54682.0,0.001391
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.00016
74,106.0,54683.0,443.0,1.5e-05
1466,106.0,443.0,54683.0,0.001187
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000143
74,106.0,54683.0,443.0,1.2e-05
1466,106.0,443.0,54683.0,0.001988
1466,106.0,443.0,54683.0,0.0
74,106.0,443.0,54684.0,0.0
74,106.0,54683.0,443.0,0.00014
74,106.0,54683.0,443.0,8e-06
1466,106.0,443.0,54683.0,0.000386
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,9.8e-05
74,106.0,54683.0,443.0,8e-06
1466,106.0,443.0,54683.0,0.001513
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.00012
74,106.0,54683.0,443.0,1e-05
163,106.0,52813.0,443.0,0.002513
163,106.0,52813.0,443.0,1.4e-05
1466,106.0,443.0,54683.0,0.000272
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000139
74,106.0,54683.0,443.0,9e-06
118,106.0,52813.0,443.0,0.000257
118,106.0,52813.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.001696
74,106.0,54683.0,443.0,0.000115
74,106.0,54683.0,443.0,1.1e-05
1466,106.0,443.0,54683.0,0.0002
74,106.0,54683.0,443.0,7e-05
74,106.0,54683.0,443.0,8e-06
1466,106.0,443.0,54683.0,0.000934
1466,106.0,443.0,54683.0,0.0
118,106.0,52813.0,443.0,0.0
74,106.0,54683.0,443.0,0.000198
74,106.0,54683.0,443.0,1.1e-05
1466,106.0,443.0,54683.0,0.001041
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000121
74,106.0,54683.0,443.0,1.3e-05
1466,106.0,443.0,54683.0,0.001303
74,106.0,54683.0,443.0,0.000453
74,106.0,54683.0,443.0,4e-05
1466,106.0,443.0,54683.0,0.000249
74,106.0,54683.0,443.0,7.6e-05
74,106.0,54683.0,443.0,8e-06
1466,106.0,443.0,54683.0,0.000748
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,9.4e-05
74,106.0,54683.0,443.0,9e-06
1466,106.0,443.0,54683.0,0.001199
74,106.0,54683.0,443.0,0.000108
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.000242
74,106.0,54683.0,443.0,6.3e-05
74,106.0,54683.0,443.0,8e-06
1466,106.0,443.0,54683.0,0.001038
74,106.0,54683.0,443.0,0.000109
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.000305
74,106.0,54683.0,443.0,7.7e-05
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.001411
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000122
74,106.0,54683.0,443.0,1.1e-05
1466,106.0,443.0,54683.0,0.000728
74,106.0,54683.0,443.0,9.2e-05
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.000251
74,106.0,54683.0,443.0,8e-05
74,106.0,54683.0,443.0,9e-06
1466,106.0,443.0,54683.0,0.001198
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000126
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.001299
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000117
74,106.0,54683.0,443.0,9e-06
1466,106.0,443.0,54683.0,0.000841
74,106.0,54683.0,443.0,0.000102
74,106.0,54683.0,443.0,1.2e-05
1466,106.0,443.0,54683.0,0.000332
1486,106.0,443.0,54681.0,0.0
86,106.0,54681.0,443.0,0.000107
86,106.0,54681.0,443.0,8e-06
74,106.0,54683.0,443.0,5.6e-05
74,106.0,54683.0,443.0,6e-06
774,106.0,443.0,54681.0,0.000469
74,106.0,54681.0,443.0,9.1e-05
74,106.0,54681.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.000601
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,9.2e-05
74,106.0,54683.0,443.0,1.1e-05
1466,106.0,443.0,54683.0,0.000907
74,106.0,54683.0,443.0,9.3e-05
74,106.0,54683.0,443.0,1.1e-05
1466,106.0,443.0,54683.0,0.000275
74,106.0,54683.0,443.0,7e-05
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.000867
74,106.0,54683.0,443.0,9.6e-05
74,106.0,54683.0,443.0,1.2e-05
1466,106.0,443.0,54683.0,0.000164
74,106.0,54683.0,443.0,6.1e-05
74,106.0,54683.0,443.0,9e-06
1466,106.0,443.0,54683.0,0.000936
74,106.0,54683.0,443.0,9e-05
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.000166
74,106.0,54683.0,443.0,5.3e-05
74,106.0,54683.0,443.0,6e-06
1466,106.0,443.0,54683.0,0.001012
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000115
74,106.0,54683.0,443.0,1.3e-05
1466,106.0,443.0,54683.0,0.003728
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000168
74,106.0,54683.0,443.0,1.4e-05
1466,106.0,443.0,54683.0,0.00038
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000107
74,106.0,54683.0,443.0,1.1e-05
1466,106.0,443.0,54683.0,0.000234
74,106.0,54683.0,443.0,6.6e-05
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.001336
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000151
74,106.0,54683.0,443.0,1.2e-05
1466,106.0,443.0,54683.0,0.001559
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000136
74,106.0,54683.0,443.0,1.2e-05
1466,106.0,443.0,54683.0,0.000289
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,9.1e-05
74,106.0,54683.0,443.0,8e-06
1466,106.0,443.0,54683.0,0.000764
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.00011
74,106.0,54683.0,443.0,1.1e-05
1466,106.0,443.0,54683.0,0.000428
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.0001
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.000613
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,9.8e-05
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.000799
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,9.6e-05
74,106.0,54683.0,443.0,8e-06
1466,106.0,443.0,54683.0,0.000491
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,9.2e-05
74,106.0,54683.0,443.0,9e-06
1466,106.0,443.0,54683.0,0.005291
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000153
74,106.0,54683.0,443.0,1e-05
1466,106.0,443.0,54683.0,0.001647
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000208
74,106.0,54683.0,443.0,1.1e-05
1466,106.0,443.0,54683.0,0.001899
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,0.000167
74,106.0,54683.0,443.0,1.4e-05
1466,106.0,443.0,54683.0,0.000273
1466,106.0,443.0,54683.0,0.0
74,106.0,54683.0,443.0,9.1e-05
74,106.0,54683.0,443.0,1.1e-05
1466,106.0,443.0,54683.0,0.00221
