frame.number,frame.time,wlan_radio.signal_db,wlan_radio.channel,wlan.ssid,_ws.col.protocol,ip.ttl,wlan.bssid,wlan.sa,wlan.ta,wlan.ra,wlan.da,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,_ws.col.info,frame.len,frame.time_delta_displayed,ppi_gps.lat,ppi_gps.lon,"ppi_gps.alt "
2703,"Mar 14, 2025 13:39:43.346406802 Pakistan Standard Time",,1,Abh 7,802.11,,70:4f:57:aa:af:b4,70:4f:57:aa:af:b4,70:4f:57:aa:af:b4,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=41, FN=0, Flags=........, BI=100, SSID=""Abh 7""",280,0.009180427,,,""
2704,"Mar 14, 2025 13:39:43.400124959 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=938, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.053718157,,,""
2705,"Mar 14, 2025 13:39:43.424998261 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=875, FN=0, Flags=...P...T",50,0.024873302,,,""
2706,"Mar 14, 2025 13:39:43.425183231 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000184970,,,""
2707,"Mar 14, 2025 13:39:43.437594525 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1297, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.012411294,,,""
2708,"Mar 14, 2025 13:39:43.456593810 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.018999285,,,""
2709,"Mar 14, 2025 13:39:43.501976885 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=939, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.045383075,,,""
2710,"Mar 14, 2025 13:39:43.537136671 Pakistan Standard Time",,1,,802.11,,,,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,,,,,,,"Request-to-send, Flags=........",42,0.035159786,,,""
2711,"Mar 14, 2025 13:39:43.537345292 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Clear-to-send, Flags=........",36,0.000208621,,,""
2712,"Mar 14, 2025 13:39:43.538309026 Pakistan Standard Time",,1,,802.11,,,,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,,,,,,,"Request-to-send, Flags=........",42,0.000963734,,,""
2713,"Mar 14, 2025 13:39:43.538699789 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Clear-to-send, Flags=........",36,0.000390763,,,""
2714,"Mar 14, 2025 13:39:43.604382410 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=940, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.065682621,,,""
2715,"Mar 14, 2025 13:39:43.607979059 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=876, FN=0, Flags=.......T",50,0.003596649,,,""
2716,"Mar 14, 2025 13:39:43.608173355 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000194296,,,""
2717,"Mar 14, 2025 13:39:43.638227107 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1299, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.030053752,,,""
2718,"Mar 14, 2025 13:39:43.661341539 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3202, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.023114432,,,""
2719,"Mar 14, 2025 13:39:43.707169074 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=941, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.045827535,,,""
2720,"Mar 14, 2025 13:39:43.710612184 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=848, FN=0, Flags=.......T",50,0.003443110,,,""
2721,"Mar 14, 2025 13:39:43.710991742 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000379558,,,""
2722,"Mar 14, 2025 13:39:43.734604215 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.023612473,,,""
2723,"Mar 14, 2025 13:39:43.735259399 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.000655184,,,""
2724,"Mar 14, 2025 13:39:43.738668259 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1300, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.003408860,,,""
2725,"Mar 14, 2025 13:39:43.740267198 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,48:8e:ef:b4:10:08,33:33:ff:53:a9:67,33:33:ff:53:a9:67,,,,,,"Data, SN=1301, FN=0, Flags=.p....F.",150,0.001598939,,,""
2726,"Mar 14, 2025 13:39:43.755260849 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,,,,,,"Action, SN=942, FN=0, Flags=........, Dialog Token=1",59,0.014993651,,,""
2727,"Mar 14, 2025 13:39:43.755582278 Pakistan Standard Time",,1,,802.11,,,,,b0:4e:26:ec:47:62,,,,,,,"Acknowledgement, Flags=........",36,0.000321429,,,""
2728,"Mar 14, 2025 13:39:43.756427219 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Action, SN=240, FN=0, Flags=........, Dialog Token=1",59,0.000844941,,,""
2729,"Mar 14, 2025 13:39:43.756648407 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000221188,,,""
2730,"Mar 14, 2025 13:39:43.763838946 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3203, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.007190539,,,""
2731,"Mar 14, 2025 13:39:43.788634855 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=241, FN=0, Flags=...P...T",52,0.024795909,,,""
2732,"Mar 14, 2025 13:39:43.788648637 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000013782,,,""
2733,"Mar 14, 2025 13:39:43.809113575 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=943, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.020464938,,,""
2734,"Mar 14, 2025 13:39:43.822976022 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=242, FN=0, Flags=.......T",52,0.013862447,,,""
2735,"Mar 14, 2025 13:39:43.823325629 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000349607,,,""
2736,"Mar 14, 2025 13:39:43.841340456 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1302, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.018014827,,,""
2737,"Mar 14, 2025 13:39:43.856221749 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=849, FN=0, Flags=...P...T",50,0.014881293,,,""
2738,"Mar 14, 2025 13:39:43.858444405 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.002222656,,,""
2739,"Mar 14, 2025 13:39:43.872624696 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=243, FN=0, Flags=...P...T",52,0.014180291,,,""
2740,"Mar 14, 2025 13:39:43.872955338 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000330642,,,""
2741,"Mar 14, 2025 13:39:43.907674475 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=244, FN=0, Flags=.......T",52,0.034719137,,,""
2742,"Mar 14, 2025 13:39:43.907964738 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000290263,,,""
2743,"Mar 14, 2025 13:39:43.911587639 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=944, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.003622901,,,""
2744,"Mar 14, 2025 13:39:43.962731361 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=245, FN=0, Flags=...P...T",52,0.051143722,,,""
2745,"Mar 14, 2025 13:39:43.963073550 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000342189,,,""
2746,"Mar 14, 2025 13:39:43.968473714 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3205, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.005400164,,,""
2747,"Mar 14, 2025 13:39:43.972473809 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,9e:b9:15:85:45:1c,9e:b9:15:85:45:1c,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=179, FN=0, Flags=.......T",50,0.004000095,,,""
2748,"Mar 14, 2025 13:39:43.972683134 Pakistan Standard Time",,1,,802.11,,,,,9e:b9:15:85:45:1c,,,,,,,"Acknowledgement, Flags=........",36,0.000209325,,,""
2749,"Mar 14, 2025 13:39:43.973168379 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=246, FN=0, Flags=.......T",52,0.000485245,,,""
2750,"Mar 14, 2025 13:39:43.973579380 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000411001,,,""
2751,"Mar 14, 2025 13:39:43.987983612 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=850, FN=0, Flags=.......T",50,0.014404232,,,""
2752,"Mar 14, 2025 13:39:43.988314196 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000330584,,,""
2753,"Mar 14, 2025 13:39:44.014036944 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=945, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.025722748,,,""
2754,"Mar 14, 2025 13:39:44.031402324 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=851, FN=0, Flags=...P...T",50,0.017365380,,,""
2755,"Mar 14, 2025 13:39:44.031788089 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000385765,,,""
2756,"Mar 14, 2025 13:39:44.039810591 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1304, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.008022502,,,""
2757,"Mar 14, 2025 13:39:44.116894822 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=946, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.077084231,,,""
2758,"Mar 14, 2025 13:39:44.219738570 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=947, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.102843748,,,""
2759,"Mar 14, 2025 13:39:44.240377717 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1306, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.020639147,,,""
2760,"Mar 14, 2025 13:39:44.340751158 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1307, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.100373441,,,""
2761,"Mar 14, 2025 13:39:44.378142162 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3209, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.037391004,,,""
2762,"Mar 14, 2025 13:39:44.408237614 Pakistan Standard Time",,1,,802.11,,,,,4c:eb:bd:07:f4:b1,,,,,,,"Clear-to-send, Flags=........",36,0.030095452,,,""
2763,"Mar 14, 2025 13:39:44.411959938 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,1a:6d:d4:68:c6:d0,1a:6d:d4:68:c6:d0,,,,,,"Probe Response, SN=1308, FN=0, Flags=........, BI=98, SSID=""Abh Main""",264,0.003722324,,,""
2764,"Mar 14, 2025 13:39:44.424576654 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=877, FN=0, Flags=.......T",50,0.012616716,,,""
2765,"Mar 14, 2025 13:39:44.425201552 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000624898,,,""
2766,"Mar 14, 2025 13:39:44.480500361 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3210, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.055298809,,,""
2767,"Mar 14, 2025 13:39:44.525992870 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=950, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.045492509,,,""
2768,"Mar 14, 2025 13:39:44.541484431 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1310, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.015491561,,,""
2769,"Mar 14, 2025 13:39:44.575157889 Pakistan Standard Time",,1,Abh 7,802.11,,70:4f:57:aa:af:b4,70:4f:57:aa:af:b4,70:4f:57:aa:af:b4,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=53, FN=0, Flags=........, BI=100, SSID=""Abh 7""",280,0.033673458,,,""
2770,"Mar 14, 2025 13:39:44.628390250 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=951, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.053232361,,,""
2771,"Mar 14, 2025 13:39:44.641967354 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1311, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.013577104,,,""
2772,"Mar 14, 2025 13:39:44.680625809 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=248, FN=0, Flags=.......T",52,0.038658455,,,""
2773,"Mar 14, 2025 13:39:44.680849424 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000223615,,,""
2774,"Mar 14, 2025 13:39:44.681708722 Pakistan Standard Time",,1,,802.11,,,,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,,,,,,,"Request-to-send, Flags=........",42,0.000859298,,,""
2775,"Mar 14, 2025 13:39:44.681716295 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Clear-to-send, Flags=........",36,0.000007573,,,""
2776,"Mar 14, 2025 13:39:44.683344959 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=249, FN=0, Flags=...P...T",52,0.001628664,,,""
2777,"Mar 14, 2025 13:39:44.683572539 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000227580,,,""
2778,"Mar 14, 2025 13:39:44.685194656 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.001622117,,,""
2779,"Mar 14, 2025 13:39:44.707208045 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=879, FN=0, Flags=.......T",50,0.022013389,,,""
2780,"Mar 14, 2025 13:39:44.707440778 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000232733,,,""
2781,"Mar 14, 2025 13:39:44.718607753 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=250, FN=0, Flags=.......T",52,0.011166975,,,""
2782,"Mar 14, 2025 13:39:44.718877004 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000269251,,,""
2783,"Mar 14, 2025 13:39:44.730725200 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=952, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.011848196,,,""
2784,"Mar 14, 2025 13:39:44.767496130 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=251, FN=0, Flags=...P...T",52,0.036770930,,,""
2785,"Mar 14, 2025 13:39:44.767819087 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000322957,,,""
2786,"Mar 14, 2025 13:39:44.775972560 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.008153473,,,""
2787,"Mar 14, 2025 13:39:44.833277331 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=953, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.057304771,,,""
2788,"Mar 14, 2025 13:39:44.936010055 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=954, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.102732724,,,""
2789,"Mar 14, 2025 13:39:44.939176899 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=852, FN=0, Flags=.......T",50,0.003166844,,,""
2790,"Mar 14, 2025 13:39:44.939188092 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000011193,,,""
2791,"Mar 14, 2025 13:39:44.943333137 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1315, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.004145045,,,""
2792,"Mar 14, 2025 13:39:44.982356246 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=853, FN=0, Flags=...P...T",50,0.039023109,,,""
2793,"Mar 14, 2025 13:39:44.982706832 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000350586,,,""
2794,"Mar 14, 2025 13:39:44.987635361 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,9e:b9:15:85:45:1c,9e:b9:15:85:45:1c,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=180, FN=0, Flags=.......T",52,0.004928529,,,""
2795,"Mar 14, 2025 13:39:44.987824157 Pakistan Standard Time",,1,,802.11,,,,,9e:b9:15:85:45:1c,,,,,,,"Acknowledgement, Flags=........",36,0.000188796,,,""
