frame.number,frame.time,wlan_radio.signal_db,wlan_radio.channel,wlan.ssid,_ws.col.protocol,ip.ttl,wlan.bssid,wlan.sa,wlan.ta,wlan.ra,wlan.da,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,_ws.col.info,frame.len,frame.time_delta_displayed,ppi_gps.lat,ppi_gps.lon,"ppi_gps.alt"
115,"Mar 14, 2025 13:32:32.139714301 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000015985,,,""
116,"Mar 14, 2025 13:32:32.139718914 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000004613,,,""
117,"Mar 14, 2025 13:32:32.141967912 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.002248998,,,""
118,"Mar 14, 2025 13:32:32.143060058 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.001092146,,,""
119,"Mar 14, 2025 13:32:32.144191049 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.001130991,,,""
120,"Mar 14, 2025 13:32:32.144548108 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000357059,,,""
121,"Mar 14, 2025 13:32:32.145102403 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000554295,,,""
122,"Mar 14, 2025 13:32:32.146134595 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.001032192,,,""
123,"Mar 14, 2025 13:32:32.146510753 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000376158,,,""
124,"Mar 14, 2025 13:32:32.147214480 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000703727,,,""
125,"Mar 14, 2025 13:32:32.147835619 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000621139,,,""
126,"Mar 14, 2025 13:32:32.150108422 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.002272803,,,""
127,"Mar 14, 2025 13:32:32.150430278 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000321856,,,""
128,"Mar 14, 2025 13:32:32.150628332 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000198054,,,""
129,"Mar 14, 2025 13:32:32.151236451 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000608119,,,""
130,"Mar 14, 2025 13:32:32.152000209 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000763758,,,""
131,"Mar 14, 2025 13:32:32.152181675 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000181466,,,""
132,"Mar 14, 2025 13:32:32.154496114 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.002314439,,,""
133,"Mar 14, 2025 13:32:32.158588620 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.004092506,,,""
134,"Mar 14, 2025 13:32:32.158710725 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000122105,,,""
135,"Mar 14, 2025 13:32:32.159068683 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000357958,,,""
136,"Mar 14, 2025 13:32:32.160366463 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.001297780,,,""
137,"Mar 14, 2025 13:32:32.160377510 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000011047,,,""
138,"Mar 14, 2025 13:32:32.160381052 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000003542,,,""
139,"Mar 14, 2025 13:32:32.161055512 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000674460,,,""
140,"Mar 14, 2025 13:32:32.161063380 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000007868,,,""
141,"Mar 14, 2025 13:32:32.161513430 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000450050,,,""
142,"Mar 14, 2025 13:32:32.162506597 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000993167,,,""
143,"Mar 14, 2025 13:32:32.164530555 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.002023958,,,""
144,"Mar 14, 2025 13:32:32.165555863 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.001025308,,,""
145,"Mar 14, 2025 13:32:32.172084173 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.006528310,,,""
146,"Mar 14, 2025 13:32:32.174720084 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.002635911,,,""
147,"Mar 14, 2025 13:32:32.175045409 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000325325,,,""
148,"Mar 14, 2025 13:32:32.176042145 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000996736,,,""
149,"Mar 14, 2025 13:32:32.176051361 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000009216,,,""
150,"Mar 14, 2025 13:32:32.176894787 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000843426,,,""
151,"Mar 14, 2025 13:32:32.176901601 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000006814,,,""
152,"Mar 14, 2025 13:32:32.194292884 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=137, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.017391283,,,""
153,"Mar 14, 2025 13:32:32.212972041 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.018679157,,,""
154,"Mar 14, 2025 13:32:32.217181770 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.004209729,,,""
155,"Mar 14, 2025 13:32:32.217674668 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000492898,,,""
156,"Mar 14, 2025 13:32:32.296723606 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=138, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.079048938,,,""
157,"Mar 14, 2025 13:32:32.310346554 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.013622948,,,""
158,"Mar 14, 2025 13:32:32.319879643 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.009533089,,,""
159,"Mar 14, 2025 13:32:32.323127073 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.003247430,,,""
160,"Mar 14, 2025 13:32:32.327952659 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.004825586,,,""
161,"Mar 14, 2025 13:32:32.330798785 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,6e:95:b8:26:0f:8b,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=1056, FN=0, Flags=.p..R..T",154,0.002846126,,,""
162,"Mar 14, 2025 13:32:32.335051132 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.004252347,,,""
163,"Mar 14, 2025 13:32:32.340171671 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.005120539,,,""
164,"Mar 14, 2025 13:32:32.341825644 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.001653973,,,""
165,"Mar 14, 2025 13:32:32.371433535 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.029607891,,,""
166,"Mar 14, 2025 13:32:32.392094065 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.020660530,,,""
167,"Mar 14, 2025 13:32:32.401226700 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=126, FN=0, Flags=.......T",50,0.009132635,,,""
168,"Mar 14, 2025 13:32:32.401605399 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000378699,,,""
169,"Mar 14, 2025 13:32:32.429399385 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=107, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.027793986,,,""
170,"Mar 14, 2025 13:32:32.429410538 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000011153,,,""
171,"Mar 14, 2025 13:32:32.444568644 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=127, FN=0, Flags=...PR..T",50,0.015158106,,,""
172,"Mar 14, 2025 13:32:32.444580188 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000011544,,,""
173,"Mar 14, 2025 13:32:32.448447788 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.003867600,,,""
174,"Mar 14, 2025 13:32:32.449333502 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.000885714,,,""
175,"Mar 14, 2025 13:32:32.452856025 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.003522523,,,""
176,"Mar 14, 2025 13:32:32.453493754 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.000637729,,,""
177,"Mar 14, 2025 13:32:32.456844979 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.003351225,,,""
178,"Mar 14, 2025 13:32:32.457713285 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000868306,,,""
179,"Mar 14, 2025 13:32:32.461341373 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.003628088,,,""
180,"Mar 14, 2025 13:32:32.470585186 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.009243813,,,""
181,"Mar 14, 2025 13:32:32.471724428 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.001139242,,,""
182,"Mar 14, 2025 13:32:32.478976734 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.007252306,,,""
183,"Mar 14, 2025 13:32:32.490978330 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.012001596,,,""
184,"Mar 14, 2025 13:32:32.501466911 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=140, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.010488581,,,""
185,"Mar 14, 2025 13:32:32.509104873 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.007637962,,,""
186,"Mar 14, 2025 13:32:32.551518559 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.042413686,,,""
187,"Mar 14, 2025 13:32:32.559086843 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3088, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.007568284,,,""
188,"Mar 14, 2025 13:32:32.571226255 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.012139412,,,""
189,"Mar 14, 2025 13:32:32.573935489 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.002709234,,,""
190,"Mar 14, 2025 13:32:32.589290660 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.015355171,,,""
191,"Mar 14, 2025 13:32:32.590083311 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000792651,,,""
192,"Mar 14, 2025 13:32:32.603845487 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=141, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.013762176,,,""
193,"Mar 14, 2025 13:32:32.612717209 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.008871722,,,""
194,"Mar 14, 2025 13:32:32.634106138 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.021388929,,,""
195,"Mar 14, 2025 13:32:32.634596486 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000490348,,,""
196,"Mar 14, 2025 13:32:32.646586150 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.011989664,,,""
197,"Mar 14, 2025 13:32:32.647079892 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000493742,,,""
198,"Mar 14, 2025 13:32:32.661475481 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3089, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.014395589,,,""
199,"Mar 14, 2025 13:32:32.675218589 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.013743108,,,""
200,"Mar 14, 2025 13:32:32.678329430 Pakistan Standard Time",,1,,802.11,,,,,6e:95:b8:26:0f:8b,,,,,,,"Acknowledgement, Flags=........",36,0.003110841,,,""
201,"Mar 14, 2025 13:32:32.679196849 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000867419,,,""
202,"Mar 14, 2025 13:32:32.679696681 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000499832,,,""
203,"Mar 14, 2025 13:32:32.688452415 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.008755734,,,""
204,"Mar 14, 2025 13:32:32.697959180 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.009506765,,,""
205,"Mar 14, 2025 13:32:32.698753939 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.000794759,,,""
206,"Mar 14, 2025 13:32:32.706232339 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=142, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.007478400,,,""
207,"Mar 14, 2025 13:32:32.712610498 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.006378159,,,""
208,"Mar 14, 2025 13:32:32.713081671 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000471173,,,""
209,"Mar 14, 2025 13:32:32.730464626 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=110, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.017382955,,,""
210,"Mar 14, 2025 13:32:32.759756117 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.029291491,,,""
211,"Mar 14, 2025 13:32:32.761006287 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.001250170,,,""
212,"Mar 14, 2025 13:32:32.763960796 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3090, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.002954509,,,""
213,"Mar 14, 2025 13:32:32.783845219 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.019884423,,,""
214,"Mar 14, 2025 13:32:32.808733944 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=143, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.024888725,,,""
215,"Mar 14, 2025 13:32:32.809469064 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000735120,,,""
216,"Mar 14, 2025 13:32:32.826803235 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.017334171,,,""
217,"Mar 14, 2025 13:32:32.831621128 Pakistan Standard Time",,1,,802.11,,,,,4c:eb:bd:07:f4:b1,,,,,,,"Clear-to-send, Flags=........",36,0.004817893,,,""
218,"Mar 14, 2025 13:32:32.834076517 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=111, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.002455389,,,""
219,"Mar 14, 2025 13:32:32.846007492 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.011930975,,,""
220,"Mar 14, 2025 13:32:32.859518309 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.013510817,,,""
221,"Mar 14, 2025 13:32:32.863112210 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.003593901,,,""
222,"Mar 14, 2025 13:32:32.866362949 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3091, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.003250739,,,""
223,"Mar 14, 2025 13:32:32.882668293 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.016305344,,,""
224,"Mar 14, 2025 13:32:32.883473424 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.000805131,,,""
225,"Mar 14, 2025 13:32:32.893097056 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.009623632,,,""
226,"Mar 14, 2025 13:32:32.896582889 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.003485833,,,""
227,"Mar 14, 2025 13:32:32.911104778 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=144, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.014521889,,,""
228,"Mar 14, 2025 13:32:32.912231702 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.001126924,,,""
229,"Mar 14, 2025 13:32:32.950473507 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,4c:eb:bd:07:f4:b1,,,,,,,"Request-to-send, Flags=........",42,0.038241805,,,""
230,"Mar 14, 2025 13:32:32.980364312 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.029890805,,,""
231,"Mar 14, 2025 13:32:32.995407217 Pakistan Standard Time",,1,,802.11,,,,48:8e:ef:b4:10:08,6e:95:b8:26:0f:8b,,,,,,,"Request-to-send, Flags=........",42,0.015042905,,,""
